,Unnamed: 0,DriverID,Hour,Minute,Second,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,TaskID_new
0,64,Driver-1,15,42,39,0.1679389312977099,4.00763358778626,-1.557251908396946,0.314453125,-0.150390625,-0.930908203125,5
1,717,Driver-2,15,13,13,5.83206106870229,3.679389312977099,-30.75572519083969,-0.02001953125,-0.446533203125,-1.001708984375,63
2,885,Driver-3,14,56,13,-0.3969465648854962,4.0,0.7633587786259542,0.199951171875,-0.066162109375,-0.979248046875,77
3,730,Driver-2,15,10,59,9.229007633587786,-6.931297709923665,-45.94656488549618,-0.12841796875,-0.79345703125,-1.021240234375,64
4,524,Driver-2,14,24,51,-1.404580152671756,5.221374045801527,-1.045801526717557,0.447021484375,-0.144775390625,-0.96728515625,45
5,201,Driver-2,15,50,33,-1.946564885496183,4.503816793893129,0.3435114503816794,0.1455078125,-0.1279296875,-0.99072265625,15
6,11,Driver-1,15,39,47,-5.045801526717558,-3.297709923664122,37.9236641221374,0.176025390625,0.49560546875,-1.023681640625,1
7,56,Driver-1,15,42,32,-1.122137404580153,3.625954198473282,0.2977099236641221,0.199951171875,-0.106201171875,-0.990234375,5
8,1029,Driver-3,12,20,30,-1.137404580152672,4.099236641221374,1.030534351145038,0.102294921875,0.028076171875,-1.005859375,97
9,1003,Driver-2,12,19,41,-1.633587786259542,4.541984732824427,1.389312977099237,-0.07958984375,0.1064453125,-1.0673828125,94
10,381,Driver-1,14,27,27,-2.488549618320611,6.648854961832061,1.045801526717557,0.556396484375,-0.1875,-0.981689453125,29
11,1002,Driver-2,12,19,40,-3.877862595419847,5.259541984732825,1.259541984732824,0.0234375,0.031982421875,-1.0546875,94
12,146,Driver-2,15,47,27,1.091603053435114,6.320610687022901,1.206106870229008,0.443115234375,-0.17529296875,-1.13232421875,11
13,738,Driver-2,15,10,1,-6.900763358778626,5.030534351145038,0.2137404580152672,0.210205078125,-0.09423828125,-1.02587890625,65
14,578,Driver-3,14,21,58,2.442748091603054,3.183206106870229,-0.015267175572519,0.556884765625,-0.213134765625,-0.8720703125,51
15,807,Driver-3,15,2,12,-0.8320610687022901,2.83206106870229,5.290076335877862,0.393798828125,-0.07421875,-0.986083984375,71
16,901,Driver-1,12,14,6,-1.076335877862595,4.862595419847328,1.893129770992366,0.04443359375,0.032958984375,-0.978271484375,79
17,853,Driver-3,15,0,10,2.160305343511451,-2.267175572519084,-33.04580152671755,0.08154296875,-0.509033203125,-0.9814453125,74
18,863,Driver-3,14,58,39,2.351145038167939,0.4198473282442748,-28.0381679389313,0.0751953125,-0.424560546875,-0.885498046875,75
19,242,Driver-2,15,36,4,-3.488549618320611,5.374045801526718,2.267175572519084,0.20751953125,0.031982421875,-0.94287109375,18
20,813,Driver-3,15,2,17,-3.656488549618321,7.702290076335878,1.587786259541985,0.03564453125,-0.11376953125,-0.80029296875,71
21,170,Driver-2,15,48,47,-2.015267175572519,7.213740458015267,1.50381679389313,0.462890625,-0.182861328125,-1.054931640625,13
22,407,Driver-1,14,29,12,0.9465648854961832,6.389312977099237,0.8778625954198473,0.445556640625,-0.23095703125,-0.984375,32
23,292,Driver-3,15,33,44,0.4122137404580153,2.473282442748092,-0.5114503816793893,0.2880859375,-0.203125,-1.069091796875,21
24,1080,Driver-3,12,25,17,-1.030534351145038,1.442748091603054,0.2290076335877863,0.0400390625,0.13427734375,-1.087646484375,105
25,739,Driver-2,15,10,2,-3.129770992366412,3.717557251908397,0.1908396946564886,0.355712890625,-0.221923828125,-1.0751953125,65
